font,codepoint,stroke,confidence,apex_score,tail_source,rare_orientation,off_ink_tail
Esagil,0x12072,4,0.6775,0.8065,skeleton,0,0
Esagil,0x12072,5,0.0024,0.8216,network,0,0
Esagil,0x12072,6,0.6619,0.7214,network,0,0
Esagil,0x12074,1,0.4712,0.8078,network,0,0
Esagil,0x12074,2,0.5395,0.8222,network,0,0
Esagil,0x12074,3,0.6859,0.9349,network,0,0
Esagil,0x12074,4,0.7307,0.8791,network,0,0
Esagil,0x12074,5,0.633,0.7245,network,0,0
Esagil,0x12075,1,0.668,0.748,skeleton,0,0
Esagil,0x12075,2,0.007,0.8434,network,0,0
Esagil,0x12075,3,0.6676,0.9312,network,0,0
Esagil,0x12075,4,0.779,0.779,network,0,0
Esagil,0x12075,5,0.332,0.332,network,0,0
Esagil,0x12075,6,0.0506,0.9709,network,0,0
Esagil,0x12075,7,0.7264,0.8582,network,0,0
Esagil,0x12075,8,0.061,0.9334,network,0,0
Esagil,0x12076,1,0.6822,0.8355,network,0,0
Esagil,0x12076,2,0.6137,0.8075,network,0,0
Esagil,0x12076,3,0.6838,0.8264,network,0,0
Esagil,0x12076,4,0.7535,0.8325,network,0,0
Esagil,0x12076,5,0.0016,0.3828,network,0,0
Esagil,0x12076,6,0.7698,0.8457,network,0,0
Esagil,0x12077,1,0.0077,0.7687,network,0,0
Esagil,0x12077,2,0.0107,0.8926,network,0,0
Esagil,0x12077,3,0.4951,0.8363,network,0,0
Esagil,0x12079,1,0.7134,0.7134,skeleton,0,0
Esagil,0x1207a,1,0.6035,0.7413,skeleton,0,0
Esagil,0x1207a,2,0.4443,0.7495,network,0,0
Esagil,0x1207a,3,0.0073,0.3427,network,1,0
Esagil,0x1207a,4,0.642,0.7567,network,0,0
Esagil,0x1207a,5,0.7198,0.739,network,0,0
Esagil,0x1207c,1,0.6343,0.8208,network,0,0
Esagil,0x1207c,2,0.4937,0.784,network,0,0
Esagil,0x1207c,3,0.4917,0.5846,network,0,0
Esagil,0x1207c,4,0.7142,0.8991,skeleton,0,0
Esagil,0x1207c,5,0.6334,0.8053,network,0,0
Esagil,0x1207c,6,0.745,0.8303,network,0,0
Esagil,0x1207c,7,0.6406,0.8341,network,0,0
Esagil,0x1207c,8,0.603,0.603,network,0,0
Esagil,0x1207d,1,0.6348,0.7963,network,0,0
Esagil,0x1207d,2,0.4204,0.8096,network,0,0
Esagil,0x1207d,3,0.0012,0.3045,network,1,0
Esagil,0x1207d,4,0.1792,0.8836,network,0,0
Esagil,0x1207d,5,0.7461,0.8895,network,0,0
Esagil,0x1207d,6,0.6624,0.9651,network,0,0
Esagil,0x1207d,7,0.3067,0.8688,network,0,0
Esagil,0x1207d,8,0.7356,0.9099,network,0,0
Esagil,0x1207d,9,0.719,0.8199,network,0,0
Esagil,0x1207e,1,0.0005,0.7549,network,0,0
Esagil,0x1207e,2,0.0001,0.7853,network,0,0
Esagil,0x1207e,3,0.2852,0.756,network,0,0
Esagil,0x1207e,4,0.6002,0.7843,network,0,0
Esagil,0x1207e,5,0.8929,0.8959,skeleton,0,0
Esagil,0x1207e,6,0.8325,0.8325,network,0,0
Esagil,0x1207e,7,0.4123,0.8449,skeleton,0,0
Esagil,0x1207e,8,0.717,0.8502,network,0,0
Esagil,0x12081,1,0.3702,0.8907,skeleton,0,0
Esagil,0x12081,2,0.5751,0.871,skeleton,0,0
Esagil,0x12081,3,0.8495,0.9063,network,0,0
Esagil,0x12081,4,0.8349,0.9012,network,0,0
Esagil,0x12081,5,0.8029,0.8029,network,0,0
Esagil,0x12081,6,0.6469,0.6469,network,0,0
Esagil,0x12081,7,0.005,0.6053,network,1,0
Esagil,0x12081,8,0.006,0.6067,network,1,0
Esagil,0x12082,1,0.0035,0.8026,network,0,0
Esagil,0x12082,2,0.7272,0.8629,network,0,0
Esagil,0x12082,3,0.7272,0.8382,network,0,0
Esagil,0x12082,4,0.3618,0.7963,network,0,0
Esagil,0x12082,5,0.5846,0.8213,network,0,0
Esagil,0x12082,6,0.5737,0.8336,network,0,0
Esagil,0x12083,1,0.0104,0.6339,network,0,0
Esagil,0x12083,2,0.007,0.5941,network,0,0
Esagil,0x12083,3,0.4688,0.7592,network,0,0
Esagil,0x12083,4,0.4244,0.7233,network,0,0
Esagil,0x12084,1,0.4941,0.7578,skeleton,0,0
Esagil,0x12084,2,0.6142,0.8182,network,0,0
Esagil,0x12084,3,0.4815,0.8111,network,0,0
Esagil,0x12084,4,0.6567,0.7876,network,0,0
Esagil,0x12084,5,0.019,0.786,network,0,0
Esagil,0x12084,6,0.5458,0.7432,network,0,0
Esagil,0x12084,7,0.7925,0.8775,network,0,0
Esagil,0x12084,8,0.3623,0.7582,skeleton,0,0
Esagil,0x12084,9,0.4693,0.6215,network,0,0
Esagil,0x12085,1,0.7038,0.7813,skeleton,0,0
Esagil,0x12085,2,0.767,0.8236,network,0,0
Esagil,0x12085,3,0.0126,0.7863,network,0,0
Esagil,0x12085,4,0.5846,0.8688,network,0,0
Esagil,0x12085,5,0.6926,0.7941,network,0,0
Esagil,0x12085,6,0.7086,0.7295,network,0,0
Esagil,0x12085,7,0.0037,0.8467,network,0,0
Esagil,0x12086,1,0.7038,0.7813,skeleton,0,0
Esagil,0x12086,2,0.767,0.8236,network,0,0
Esagil,0x12086,3,0.0126,0.7863,network,0,0
Esagil,0x12086,4,0.5846,0.8688,network,0,0
Esagil,0x12086,5,0.6926,0.7941,network,0,0
Esagil,0x12086,6,0.7086,0.7295,network,0,0
Esagil,0x12086,7,0.0037,0.8467,network,0,0
Esagil,0x12087,1,0.7021,0.832,network,0,0
Esagil,0x12087,2,0.6988,0.7896,network,0,0
Esagil,0x12087,3,0.7198,0.8202,network,0,0
Esagil,0x12087,4,0.7086,0.7979,network,0,0
Esagil,0x12087,5,0.7142,0.8056,network,0,0
Esagil,0x12087,6,0.4501,0.4501,skeleton,0,0
Esagil,0x12087,7,0.7753,0.8754,network,0,0
Esagil,0x12087,8,0.6753,0.7531,network,0,0
Esagil,0x12087,9,0.6091,0.7736,network,0,0
Esagil,0x12087,10,0.622,0.7567,network,0,0
Esagil,0x12087,11,0.05,0.8333,network,0,1
Esagil,0x12088,1,0.7291,0.8922,network,0,0
Esagil,0x12088,2,0.7214,0.7349,network,0,0
Esagil,0x12088,3,0.7749,0.8791,network,0,0
Esagil,0x12088,4,0.7046,0.8524,network,0,0
Esagil,0x12088,5,0.705,0.8239,network,0,0
Esagil,0x12088,6,0.7264,0.7264,skeleton,0,0
Esagil,0x12088,7,0.7398,0.8418,network,0,0
Esagil,0x12088,8,0.5404,0.8702,skeleton,0,0
Esagil,0x12088,9,0.7941,0.8331,skeleton,0,0
Esagil,0x12088,10,0.0233,0.9109,network,0,0
Esagil,0x12088,11,0.1333,0.7628,network,0,0
Esagil,0x12088,12,0.2224,0.9284,skeleton,0,0
Esagil,0x12088,13,0.0967,0.9124,network,0,0
Esagil,0x12088,14,0.7524,0.8317,network,0,0
Esagil,0x12088,15,0.0201,0.8421,network,0,0
Esagil,0x12089,1,0.6918,0.8615,network,0,0
Esagil,0x12089,2,0.539,0.8848,network,0,0
Esagil,0x12089,3,0.7198,0.88,network,0,0
Esagil,0x12089,4,0.6654,0.867,network,0,0
Esagil,0x12089,5,0.6252,0.8522,network,0,0
Esagil,0x12089,6,0.7383,0.7383,network,0,0
Esagil,0x1208a,1,0.5737,0.8213,network,0,0
Esagil,0x1208a,2,0.5846,0.8044,network,0,0
Esagil,0x1208a,3,0.8132,0.9252,network,0,0
Esagil,0x1208a,4,0.463,0.8325,skeleton,0,0
Esagil,0x1208a,5,0.6284,0.8044,network,0,0
Esagil,0x1208d,1,0.6465,0.849,network,0,0
Esagil,0x1208d,2,0.6469,0.7786,network,0,0
Esagil,0x1208d,3,0.8275,0.9083,network,0,0
Esagil,0x1208d,4,0.8384,0.9158,network,0,0
Esagil,0x1208d,5,0.7417,0.7417,network,0,0
Esagil,0x12094,1,0.0067,0.7722,network,0,0
Esagil,0x12094,2,0.6593,0.78,network,0,0
Esagil,0x12094,3,0.4805,0.7114,network,0,0
Esagil,0x12094,4,0.6809,0.8582,network,0,0
Esagil,0x12094,5,0.6039,0.7652,network,0,0
Esagil,0x12094,6,0.0362,0.8944,network,0,0
Esagil,0x12094,7,0.6906,0.8193,network,0,0
Esagil,0x12094,8,0.628,0.8256,network,0,0
Esagil,0x12094,9,0.3657,0.8615,network,0,0
Esagil,0x12094,10,0.6779,0.8852,skeleton,0,0
Esagil,0x12094,11,0.1345,0.9289,network,0,0
Esagil,0x12095,1,0.5215,0.7491,skeleton,0,0
Esagil,0x12095,2,0.6151,0.8065,skeleton,0,0
Esagil,0x12095,3,0.1499,0.8026,network,0,0
Esagil,0x12095,4,0.6955,0.8053,network,0,0
Esagil,0x12095,5,0.6658,0.8679,network,0,0
Esagil,0x12095,6,0.7979,0.841,network,0,0
Esagil,0x12095,7,0.5641,0.8259,network,0,0
Esagil,0x12095,8,0.4504,0.6697,network,0,0
Esagil,0x12095,9,0.7708,0.8948,network,0,0
Esagil,0x12095,10,0.6935,0.6935,network,0,0
Esagil,0x12095,11,0.0657,0.9188,network,0,0
Esagil,0x12095,12,0.8001,0.8693,network,0,0
Esagil,0x12096,1,0.616,0.8606,skeleton,0,0
Esagil,0x12096,2,0.6922,0.8745,network,0,0
Esagil,0x12096,3,0.0011,0.4381,network,0,0
Esagil,0x12096,4,0.0005,0.5044,skeleton,0,0
Esagil,0x12096,5,0.6465,0.6976,network,0,0
Esagil,0x12096,6,0.6889,0.6889,network,0,0
Esagil,0x12096,7,0.677,0.8047,skeleton,0,0
Esagil,0x12096,8,0.6972,0.8462,network,0,0
Esagil,0x12096,9,0.6972,0.8477,network,0,0
Esagil,0x12097,1,0.6817,0.8047,network,0,0
Esagil,0x12097,2,0.4834,0.8275,network,0,0
Esagil,0x12097,3,0.6021,0.8247,network,0,0
Esagil,0x12097,4,0.6132,0.8413,network,0,0
Esagil,0x12097,5,0.5627,0.9274,network,0,0
Esagil,0x12098,1,0.6745,0.7038,network,0,0
Esagil,0x12098,2,0.7863,0.8347,skeleton,0,0
Esagil,0x12098,3,0.5832,0.7202,network,0,0
Esagil,0x12098,4,0.3702,0.8487,skeleton,0,0
Esagil,0x12098,5,0.7229,0.9016,network,0,0
Esagil,0x12098,6,0.1725,0.8392,skeleton,0,0
Esagil,0x12098,7,0.6109,0.8903,network,0,0
Esagil,0x12098,8,0.6109,0.7033,skeleton,0,0
Esagil,0x12098,9,0.6792,0.7783,skeleton,0,0
Esagil,0x12098,10,0.6766,0.8123,network,0,0
Esagil,0x12098,11,0.0023,0.8392,skeleton,0,0
Esagil,0x12098,12,0.6011,0.8016,network,0,0
Esagil,0x1209e,1,0.6805,0.6988,skeleton,0,0
Esagil,0x1209e,2,0.6676,0.7749,skeleton,0,0
Esagil,0x1209e,3,0.7589,0.8899,network,0,0
Esagil,0x1209e,4,0.5312,0.8824,network,0,0
Esagil,0x1209e,5,0.6575,0.7122,skeleton,0,0
Esagil,0x1209e,6,0.6876,0.7379,network,0,0
Esagil,0x1209e,7,0.7174,0.783,network,0,0
Esagil,0x1209e,8,0.7432,0.7432,network,0,0
Esagil,0x1209e,9,0.0635,0.809,network,0,0
Esagil,0x1209f,1,0.7409,0.7876,network,0,0
Esagil,0x1209f,2,0.6545,0.6897,network,0,0
Esagil,0x1209f,3,0.4237,0.8679,network,0,0
Esagil,0x1209f,4,0.7786,0.8225,network,0,0
Esagil,0x120a0,1,0.6922,0.8618,network,0,0
Esagil,0x120a0,2,0.5395,0.8848,network,0,0
Esagil,0x120a0,3,0.7194,0.8796,network,0,0
Esagil,0x120a0,4,0.6671,0.8661,network,0,0
Esagil,0x120a0,5,0.6252,0.852,network,0,0
Esagil,0x120a0,6,0.736,0.736,network,0,0
Esagil,0x120a1,1,0.6478,0.7491,network,0,0
Esagil,0x120a1,2,0.6478,0.7994,network,0,0
Esagil,0x120a1,3,0.6654,0.8208,network,0,0
Esagil,0x120a1,4,0.5341,0.8952,network,0,0
Esagil,0x120a1,5,0.5506,0.8728,skeleton,0,0
Esagil,0x120a1,6,0.4615,0.8339,network,0,0
Esagil,0x120a1,7,0.0036,0.8253,network,0,0
Esagil,0x120a1,8,0.7166,0.8431,network,0,0
Esagil,0x120a1,9,0.538,0.8816,skeleton,0,0
Esagil,0x120a1,10,0.538,0.7937,skeleton,0,0
Esagil,0x120a1,11,0.6016,0.6016,network,0,0
Esagil,0x120a6,1,0.5751,0.7368,network,0,0
Esagil,0x120a6,2,0.6897,0.7687,skeleton,0,0
Esagil,0x120a6,3,0.6298,0.8264,skeleton,0,0
Esagil,0x120a6,4,0.2838,0.8413,skeleton,0,0
Esagil,0x120a6,5,0.4054,0.8202,network,0,0
Esagil,0x120a6,6,0.332,0.8287,network,0,0
Esagil,0x120a6,7,0.7158,0.8715,network,0,0
Esagil,0x120a6,8,0.5156,0.8779,network,0,0
Esagil,0x120a6,9,0.6035,0.7807,network,0,0
Esagil,0x120a6,10,0.6487,0.6487,network,0,0
Esagil,0x120ab,1,0.6053,0.8096,network,0,0
Esagil,0x120ab,2,0.6593,0.7614,skeleton,0,0
Esagil,0x120ab,3,0.6783,0.7883,skeleton,0,0
Esagil,0x120ab,4,0.381,0.8736,skeleton,0,0
Esagil,0x120ab,5,0.3677,0.8108,network,0,0
Esagil,0x120ab,6,0.0151,0.6035,network,0,0
Esagil,0x120ab,7,0.0001,0.9302,network,0,0
Esagil,0x120ab,8,0.6442,0.8561,skeleton,0,0
Esagil,0x120ab,9,0.05,0.9182,network,0,1
Esagil,0x120ab,10,0.0225,0.7708,network,0,0
Esagil,0x120ab,11,0.7617,0.8339,network,0,0
Esagil,0x120ab,12,0.0125,0.8546,network,0,0
Esagil,0x120ab,13,0.7447,0.9016,network,0,0
Esagil,0x120ab,14,0.5993,0.862,network,0,0
Esagil,0x120ab,15,0.6402,0.7476,network,0,0
Esagil,0x120ab,16,0.6641,0.6641,network,0,0
Esagil,0x120ac,1,0.4547,0.7461,network,0,0
Esagil,0x120ac,2,0.6926,0.7126,network,0,0
Esagil,0x120ac,3,0.4893,0.7603,skeleton,0,0
Esagil,0x120ac,4,0.3782,0.8597,skeleton,0,0
Esagil,0x120ac,5,0.4149,0.8161,network,0,0
Esagil,0x120ac,6,0.3775,0.8629,network,0,0
Esagil,0x120ac,7,0.5784,0.9009,skeleton,0,0
Esagil,0x120ac,8,0.0004,0.4347,skeleton,0,0
Esagil,0x120ac,9,0.3775,0.8416,network,0,0
Esagil,0x120ac,10,0.0626,0.586,network,0,0
Esagil,0x120ac,11,0.7291,0.9179,network,0,0
Esagil,0x120ac,12,0.5438,0.8693,network,0,0
Esagil,0x120ac,13,0.5593,0.7797,network,0,0
Esagil,0x120ac,14,0.6151,0.6151,network,0,0
Esagil,0x120ae,1,0.5516,0.7991,network,0,0
Esagil,0x120ae,2,0.7138,0.7233,network,0,0
Esagil,0x120ae,3,0.6805,0.8454,skeleton,0,0
Esagil,0x120ae,4,0.5205,0.8341,skeleton,0,0
Esagil,0x120ae,5,0.3828,0.8379,network,0,0
Esagil,0x120ae,6,0.4776,0.9105,network,0,0
Esagil,0x120ae,7,0.5103,0.931,network,0,0
Esagil,0x120ae,8,0.7245,0.8634,network,0,0
Esagil,0x120ae,9,0.7428,0.9196,network,0,0
Esagil,0x120ae,10,0.7509,0.9225,network,0,0
Esagil,0x120ae,11,0.7062,0.8966,network,0,0
Esagil,0x120ae,12,0.5293,0.8099,network,0,0
Esagil,0x120ae,13,0.5458,0.7142,network,0,0
Esagil,0x120ae,14,0.6105,0.6105,network,0,0
Esagil,0x120b5,1,0.0051,0.7994,network,0,0
Esagil,0x120b5,2,0.3909,0.784,skeleton,0,0
Esagil,0x120b5,3,0.7178,0.8775,network,0,0
Esagil,0x120b5,4,0.059,0.9073,network,0,0
Esagil,0x120b5,5,0.004,0.578,network,1,0
Esagil,0x120b5,6,0.0028,0.715,network,1,0
Esagil,0x120b7,1,0.05,0.8278,skeleton,0,1
Esagil,0x120b7,2,0.6809,0.786,network,0,0
Esagil,0x120b7,3,0.3746,0.8864,network,0,0
Esagil,0x120b7,4,0.6667,0.7766,network,0,0
Esagil,0x120b7,5,0.7094,0.7773,network,0,0
Esagil,0x120bc,1,0.6505,0.8959,skeleton,0,0
Esagil,0x120bc,2,0.6589,0.7746,skeleton,0,0
Esagil,0x120bc,3,0.8152,0.8152,network,0,0
Esagil,0x120bc,4,0.7991,0.8876,network,0,0
Esagil,0x120bc,5,0.6016,0.9351,network,0,0
Esagil,0x120bc,6,0.8306,0.9332,network,0,0
Esagil,0x120bc,7,0.68,0.8888,skeleton,0,0
Esagil,0x120bc,8,0.7249,0.8539,network,0,0
Esagil,0x120cc,1,0.6749,0.9002,skeleton,0,0
Esagil,0x120cc,2,0.6693,0.7921,skeleton,0,0
Esagil,0x120cc,3,0.8138,0.8766,network,0,0
Esagil,0x120cc,4,0.8492,0.9096,network,0,0
Esagil,0x120cc,5,0.8062,0.9381,network,0,0
Esagil,0x120cc,6,0.4586,0.9149,network,0,0
Esagil,0x120cc,7,0.7368,0.9474,network,0,0
Esagil,0x120cc,8,0.6654,0.9423,network,0,0
Esagil,0x120cc,9,0.7326,0.8856,network,0,0
Esagil,0x120de,1,0.0051,0.8926,network,0,0
Esagil,0x120de,2,0.6619,0.7253,skeleton,0,0
Esagil,0x120de,3,0.817,0.8537,network,0,0
Esagil,0x120de,4,0.8408,0.914,network,0,0
Esagil,0x120de,5,0.3794,0.8625,skeleton,0,0
Esagil,0x120de,6,0.0571,0.9438,network,0,0
Esagil,0x120de,7,0.0012,0.5024,network,0,0
Esagil,0x120de,8,0.4168,0.9429,network,0,0
Esagil,0x120de,9,0.0104,0.8423,network,0,0
Esagil,0x120de,10,0.044,0.9438,network,0,0
Esagil,0x120de,11,0.0042,0.7705,network,0,0
Esagil,0x120de,12,0.7058,0.7979,network,0,0
Esagil,0x120e1,1,0.0309,0.8804,network,0,0
Esagil,0x120e1,2,0.5641,0.7334,skeleton,0,0
Esagil,0x120e1,3,0.8102,0.8844,network,0,0
Esagil,0x120e1,4,0.8592,0.8937,network,0,0
Esagil,0x120e1,5,0.742,0.8295,network,0,0
Esagil,0x120e1,6,0.3865,0.8599,network,0,0
Esagil,0x120e1,7,0.7424,0.9381,network,0,0
Esagil,0x120e1,8,0.0087,0.3515,network,0,0
Esagil,0x120e1,9,0.5917,0.8836,network,0,0
Esagil,0x120e1,10,0.7435,0.8413,skeleton,0,0
Esagil,0x120e1,11,0.6792,0.8537,skeleton,0,0
Esagil,0x120e1,12,0.6792,0.8314,skeleton,0,0
Esagil,0x120e1,13,0.5718,0.9522,skeleton,0,0
Esagil,0x120e1,14,0.7531,0.8487,skeleton,0,0
Esagil,0x120e1,15,0.6972,0.8111,network,0,0
Esagil,0x120e2,1,0.6872,0.8492,skeleton,0,0
Esagil,0x120e2,2,0.688,0.8216,skeleton,0,0
Esagil,0x120e2,3,0.7998,0.8184,network,0,0
Esagil,0x120e2,4,0.8444,0.8899,network,0,0
Esagil,0x120e2,5,0.7465,0.7666,network,0,0
Esagil,0x120e2,6,0.5694,0.8546,network,0,0
Esagil,0x120e2,7,0.8413,0.8657,network,0,0
Esagil,0x120e2,8,0.7021,0.8973,network,0,0
Esagil,0x120e3,1,0.0083,0.8706,network,0,0
Esagil,0x120e3,2,0.6156,0.7368,skeleton,0,0
Esagil,0x120e3,3,0.8108,0.823,network,0,0
Esagil,0x120e3,4,0.884,0.884,network,0,0
Esagil,0x120e3,5,0.0947,0.8173,network,0,0
Esagil,0x120e3,6,0.302,0.302,skeleton,0,0
Esagil,0x120e3,7,0.6266,0.8295,skeleton,0,0
Esagil,0x120e3,8,0.1014,0.6002,network,0,0
Esagil,0x120e3,9,0.683,0.7487,network,0,0
Esagil,0x120ee,1,0.4717,0.8143,skeleton,0,0
Esagil,0x120ee,2,0.4849,0.8184,network,0,0
Esagil,0x120ee,3,0.6658,0.9263,network,0,0
Esagil,0x120ee,4,0.6658,0.8791,skeleton,0,0
Esagil,0x120ee,5,0.0027,0.3038,network,1,0
Esagil,0x120ee,6,0.047,0.4465,network,0,0
Esagil,0x120ee,7,0.3963,0.8187,network,0,0
Esagil,0x120ee,8,0.453,0.8275,network,0,0
Esagil,0x120f0,1,0.6843,0.7856,network,0,0
Esagil,0x120f0,2,0.6406,0.7046,network,0,0
Esagil,0x120f0,3,0.0003,0.7225,network,0,0
Esagil,0x120f2,1,0.6063,0.8256,network,0,0
Esagil,0x120f2,2,0.5068,0.8273,network,0,0
Esagil,0x120f2,3,0.6275,0.9137,network,0,0
Esagil,0x120f2,4,0.7592,0.8161,network,0,0
Esagil,0x120f2,5,0.6252,0.6252,network,0,0
Esagil,0x120f2,6,0.5818,0.7866,network,0,0
Esagil,0x120f4,1,0.2856,0.8149,skeleton,0,0
Esagil,0x120f4,2,0.3607,0.8138,network,0,0
Esagil,0x120f4,3,0.3215,0.642,skeleton,0,0
Esagil,0x120f4,4,0.8273,0.8981,network,0,0
Esagil,0x120f4,5,0.7487,0.7487,network,0,0
Esagil,0x120f4,6,0.0124,0.3916,network,0,0
Esagil,0x120f5,1,0.6174,0.8179,skeleton,0,0
Esagil,0x120f5,2,0.5946,0.8158,skeleton,0,0
Esagil,0x120f6,1,0.5521,0.8618,network,0,0
Esagil,0x120f6,2,0.4951,0.8679,network,0,0
Esagil,0x120f6,3,0.661,0.847,network,0,0
Esagil,0x120f6,4,0.6676,0.8292,network,0,0
Esagil,0x120f6,5,0.5813,0.8497,network,0,0
Esagil,0x120f7,1,0.6406,0.7915,skeleton,0,0
Esagil,0x120f7,2,0.7198,0.777,network,0,0
Esagil,0x120f7,3,0.7988,0.8442,network,0,0
Esagil,0x120f7,4,0.8723,0.9109,skeleton,0,0
Esagil,0x120f7,5,0.7356,0.9241,skeleton,0,0
Esagil,0x120f7,6,0.622,0.622,network,0,0
Esagil,0x120f8,1,0.7337,0.819,skeleton,0,0
Esagil,0x120f8,2,0.0001,0.6753,skeleton,0,0
Esagil,0x120f8,3,0.2431,0.9124,network,0,0
Esagil,0x120f8,4,0.5856,0.8876,skeleton,0,0
Esagil,0x120f8,5,0.6788,0.8688,network,0,0
Esagil,0x120f8,6,0.7659,0.795,network,0,0
Esagil,0x120fb,1,0.0426,0.8625,network,0,0
Esagil,0x120fb,2,0.6549,0.906,network,0,0
Esagil,0x120fb,3,0.0748,0.8828,network,0,0
Esagil,0x120fc,1,0.6758,0.8035,network,0,0
Esagil,0x120fc,2,0.668,0.8454,network,0,0
Esagil,0x120fc,3,0.7742,0.8349,skeleton,0,0
Esagil,0x120fc,4,0.6505,0.862,network,0,0
Esagil,0x120fc,5,0.5865,0.78,network,0,0
Esagil,0x120fc,6,0.0021,0.8454,network,0,0
Esagil,0x120fc,7,0.8193,0.848,network,0,0
Esagil,0x120fc,8,0.4366,0.8895,network,0,0
Esagil,0x120fc,9,0.7925,0.8771,skeleton,0,0
Esagil,0x120fc,10,0.0001,0.7596,network,0,0
Esagil,0x120fd,1,0.6049,0.6049,network,0,0
Esagil,0x120fd,2,0.05,0.8004,skeleton,0,1
Esagil,0x120fd,3,0.5302,0.736,network,0,0
Esagil,0x120fd,4,0.6531,0.721,network,0,0
Esagil,0x120fd,5,0.3921,0.6723,network,0,0
Esagil,0x120fe,1,0.5837,0.8295,skeleton,0,0
Esagil,0x120fe,2,0.5015,0.696,skeleton,0,0
Esagil,0x120fe,3,0.0042,0.4537,network,1,0
Esagil,0x120fe,4,0.6637,0.6637,skeleton,0,0
Esagil,0x120fe,5,0.7889,0.7969,skeleton,0,0
Esagil,0x120fe,6,0.4732,0.777,network,0,0
Esagil,0x12100,1,0.7375,0.7387,network,0,0
Esagil,0x12100,2,0.5808,0.8295,network,0,0
Esagil,0x12100,3,0.0052,0.8732,network,0,0
Esagil,0x12100,4,0.1518,0.9093,network,0,0
Esagil,0x12100,5,0.6567,0.6567,skeleton,0,0
Esagil,0x12100,6,0.8225,0.8347,network,0,0
Esagil,0x12100,7,0.7866,0.7866,network,0,0
Esagil,0x12100,8,0.6451,0.7379,skeleton,0,0
Esagil,0x12103,1,0.616,0.8019,network,0,0
Esagil,0x12103,2,0.4634,0.6114,network,0,0
Esagil,0x12103,3,0.1432,0.8749,network,0,0
Esagil,0x12103,4,0.4258,0.7725,skeleton,0,0
Esagil,0x12103,5,0.4902,0.7817,network,0,0
Esagil,0x12103,6,0.3059,0.5098,network,1,0
Esagil,0x12103,7,0.7853,0.7947,network,0,0
Esagil,0x12103,8,0.6156,0.867,network,0,0
Esagil,0x12104,1,0.6465,0.7527,skeleton,0,0
Esagil,0x12104,2,0.05,0.7766,skeleton,0,1
Esagil,0x12104,3,0.7746,0.8449,network,0,0
Esagil,0x12104,4,0.6348,0.9365,network,0,0
Esagil,0x12104,5,0.034,0.6885,network,0,0
Esagil,0x12104,6,0.6817,0.7947,network,0,0
Esagil,0x12104,7,0.0052,0.8808,network,0,0
Esagil,0x12104,8,0.0132,0.8292,network,0,0
Esagil,0x12104,9,0.0154,0.6843,skeleton,0,0
Esagil,0x12104,10,0.7368,0.7368,skeleton,0,0
Esagil,0x12104,11,0.6509,0.7233,skeleton,0,0
Esagil,0x12104,12,0.0001,0.7592,network,0,1
Esagil,0x12107,1,0.7773,0.8069,network,0,0
Esagil,0x12107,2,0.6325,0.7621,skeleton,0,0
Esagil,0x12107,3,0.7029,0.9002,network,0,0
Esagil,0x12107,4,0.7424,0.8368,network,0,0
Esagil,0x12107,5,0.7638,0.8702,network,0,0
Esagil,0x12107,6,0.5453,0.8601,network,0,0
Esagil,0x12107,7,0.6174,0.7038,network,0,0
Esagil,0x12107,8,0.7638,0.888,network,0,0
Esagil,0x12107,9,0.0019,0.4417,network,0,0
Esagil,0x12107,10,0.3865,0.8601,skeleton,0,0
Esagil,0x12107,11,0.7078,0.7827,network,0,0
Esagil,0x12108,1,0.0389,0.707,skeleton,0,0
Esagil,0x12108,2,0.5429,0.6379,network,0,0
Esagil,0x12108,3,0.4275,0.8888,network,0,0
Esagil,0x12108,4,0.5955,0.836,network,0,0
Esagil,0x1210a,1,0.7082,0.7773,network,0,0
Esagil,0x1210a,2,0.7708,0.9294,network,0,0
Esagil,0x1210a,3,0.0059,0.7966,network,0,0
Esagil,0x1210a,4,0.0012,0.7106,skeleton,0,0
Esagil,0x1210a,5,0.0018,0.7046,skeleton,0,0
Esagil,0x1210a,6,0.6593,0.8117,skeleton,0,0
Esagil,0x1210b,1,0.6906,0.8196,network,0,0
Esagil,0x1210b,2,0.6906,0.8397,network,0,0
Esagil,0x1210b,3,0.6851,0.7725,network,0,0
Esagil,0x1210b,4,0.2707,0.7701,network,0,0
Esagil,0x1210b,5,0.0054,0.7368,network,0,0
Esagil,0x1210b,6,0.6192,0.925,network,0,0
Esagil,0x1210b,7,0.7264,0.7889,network,0,0
Esagil,0x1210b,8,0.8041,0.8796,skeleton,0,0
Esagil,0x1210b,9,0.3255,0.7899,network,0,0
Esagil,0x1210b,10,0.7368,0.8907,network,0,0
Esagil,0x1210b,11,0.6518,0.8434,network,0,0
Esagil,0x1210b,12,0.6478,0.7827,network,0,0
Esagil,0x12111,1,0.5808,0.7746,network,0,0
Esagil,0x12111,2,0.596,0.7221,network,0,0
Esagil,0x12111,3,0.4805,0.4805,network,0,0
Esagil,0x12112,1,0.0215,0.8648,network,0,0
Esagil,0x12112,2,0.6188,0.7694,network,0,0
Esagil,0x12112,3,0.0008,0.7912,network,0,0
Esagil,0x12112,4,0.0034,0.7487,skeleton,0,0
Esagil,0x12112,5,0.39,0.8955,network,0,0
Esagil,0x12112,6,0.7599,0.8732,network,0,0
Esagil,0x12115,1,0.6984,0.7276,network,0,0
